Filename,Author,Date,TouchCountForFile
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,stealthcopter,2017-03-29T11:18:37Z,10
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,scottyab,2015-06-30T14:45:20Z,10
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,stealthcopter,2015-06-30T14:36:54Z,10
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,scottyab,2015-06-30T14:14:20Z,10
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,stealthcopter,2015-06-30T14:14:02Z,10
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,stealthcopter,2015-06-26T15:57:05Z,10
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,scottyab,2015-06-26T15:50:40Z,10
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,scottyab,2021-05-08T14:18:37Z,11
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,stealthcopter,2020-02-03T20:42:40Z,11
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,danielkutik,2019-11-16T02:39:54Z,11
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,stealthcopter,2019-03-14T12:24:58Z,11
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,stealthcopter,2018-03-20T17:57:33Z,11
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,p2paltvnv,2018-03-16T16:42:19Z,11
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,stealthcopter,2017-03-29T11:18:37Z,11
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,stealthcopter,2017-02-15T12:53:36Z,11
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,scottyab,2016-07-01T20:13:06Z,11
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,scottyab,2016-07-01T14:25:44Z,11
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,andyb129,2016-07-01T14:40:45Z,11
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,scottyab,2021-05-08T14:18:37Z,14
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,stealthcopter,2020-02-03T20:42:40Z,14
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,danielkutik,2019-11-16T02:34:24Z,14
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,scottyab,2017-03-24T14:16:12Z,14
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,stealthcopter,2017-03-24T13:41:16Z,14
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,scottyab,2016-07-01T20:13:52Z,14
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,andyb129,2016-07-01T14:40:45Z,14
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,scottyab,2016-04-01T15:04:36Z,14
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,Mohammed Ezzat,2016-03-16T14:14:44Z,14
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,scottyab,2015-09-16T12:14:10Z,14
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,scottyab,2015-06-30T14:45:12Z,14
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,scottyab,2015-06-30T14:14:08Z,14
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,scottyab,2015-06-29T13:06:14Z,14
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,scottyab,2015-06-26T15:50:40Z,14
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,scottyab,2021-05-08T14:18:37Z,7
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,stealthcopter,2020-02-03T20:42:40Z,7
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,danielkutik,2019-11-16T02:39:54Z,7
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,danielkutik,2019-11-16T02:34:24Z,7
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,stealthcopter,2017-05-12T21:31:11Z,7
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,friederbluemle,2017-05-11T16:55:33Z,7
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,andyb129,2016-07-01T14:40:45Z,7
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,scottyab,2021-05-08T14:18:37Z,13
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,stealthcopter,2020-02-03T20:42:40Z,13
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,stealthcopter,2020-02-03T20:42:27Z,13
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,danielkutik,2020-01-31T00:54:28Z,13
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,mat,2020-01-30T16:12:36Z,13
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,stealthcopter,2020-01-30T13:05:20Z,13
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,mat,2020-01-28T13:03:18Z,13
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,danielkutik,2019-11-16T02:34:24Z,13
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,stealthcopter,2019-03-14T12:24:58Z,13
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,stealthcopter,2018-06-14T15:53:38Z,13
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,stealthcopter,2018-05-11T13:16:33Z,13
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,stealthcopter,2018-05-11T11:04:52Z,13
rootbeerlib/src/test/java/com/scottyab/rootbeer/RootBeerTest.java,stealthcopter,2017-10-31T18:57:32Z,13
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,namouchislim,2020-07-21T13:19:44Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2020-07-21T13:10:44Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2020-02-07T14:44:11Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,mat,2020-02-07T09:43:09Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,danielkutik,2020-01-31T00:54:28Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2020-01-30T13:05:20Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2020-01-30T13:05:03Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,mat,2020-01-28T14:06:12Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,mat,2020-01-28T13:03:18Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,mat,2020-01-28T12:41:49Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,BlizzedRu,2019-12-09T10:32:18Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2019-03-14T12:24:58Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2018-06-14T15:53:38Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2018-05-11T12:00:38Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2018-05-11T12:00:38Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2018-05-11T11:04:28Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2018-05-11T10:59:44Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2018-03-20T17:57:33Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,p2paltvnv,2018-03-16T16:49:07Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,p2paltvnv,2018-03-16T16:42:19Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,p2paltvnv,2018-03-16T12:14:23Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2017-09-29T08:23:05Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,friederbluemle,2017-08-19T16:20:33Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,awaseem,2017-08-11T15:34:54Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,LeonKarabchevsky,2017-06-11T14:34:20Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,BIOCATCH\Leon.Karabchevsky,2017-06-07T07:53:52Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2017-05-12T21:21:12Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,vyas-n,2017-05-10T19:44:29Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2017-03-29T11:18:37Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2017-03-24T16:11:58Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,scottyab,2017-03-24T14:16:12Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2017-03-24T13:31:19Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2017-03-13T22:05:11Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2017-02-15T12:53:36Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,leocadiotine,2016-09-14T21:25:21Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,scottyab,2016-05-17T15:20:15Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2016-04-18T16:36:03Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,scottyab,2016-03-16T14:05:46Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,Mohammed Ezzat,2016-03-15T13:13:43Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,scottyab,2015-12-30T16:22:10Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2015-12-22T10:17:02Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2015-12-22T10:11:09Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,scottyab,2015-12-22T09:06:26Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2015-12-21T20:44:58Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2015-12-21T20:43:55Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,scottyab,2015-06-30T14:45:20Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,scottyab,2015-06-30T14:45:12Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2015-06-30T14:36:54Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,scottyab,2015-06-30T14:14:20Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,scottyab,2015-06-30T14:14:08Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,stealthcopter,2015-06-30T14:14:02Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,scottyab,2015-06-29T13:06:59Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,scottyab,2015-06-26T15:50:40Z,53
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,stealthcopter,2020-02-07T14:44:11Z,12
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,mat,2020-02-07T09:43:09Z,12
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,stealthcopter,2018-05-11T11:04:52Z,12
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,stealthcopter,2017-10-31T18:57:32Z,12
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,friederbluemle,2017-08-19T16:20:33Z,12
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,stealthcopter,2017-05-12T21:31:11Z,12
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,friederbluemle,2017-05-11T16:41:00Z,12
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,stealthcopter,2017-02-15T12:53:36Z,12
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,scottyab,2016-03-16T14:05:46Z,12
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,Mohammed Ezzat,2016-03-15T13:13:43Z,12
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,scottyab,2015-06-26T18:48:49Z,12
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,scottyab,2015-06-26T15:50:40Z,12
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,stealthcopter,2020-02-03T20:42:40Z,6
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,danielkutik,2019-11-16T02:45:47Z,6
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,danielkutik,2019-11-16T02:34:24Z,6
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,stealthcopter,2017-05-12T21:31:11Z,6
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,friederbluemle,2017-05-11T16:41:00Z,6
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,scottyab,2015-06-26T15:50:40Z,6
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,stealthcopter,2020-02-03T20:42:40Z,6
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,danielkutik,2019-11-16T02:45:47Z,6
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,danielkutik,2019-11-16T02:34:24Z,6
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,stealthcopter,2017-05-12T21:31:11Z,6
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,friederbluemle,2017-05-11T16:41:00Z,6
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,scottyab,2015-06-26T15:50:40Z,6
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,stealthcopter,2015-06-26T14:41:45Z,6
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,stealthcopter,2015-06-26T14:32:45Z,6
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,scottyab,2015-06-19T17:21:37Z,6
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,scottyab,2015-06-19T17:20:07Z,6
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,stealthcopter,2015-06-19T10:09:22Z,6
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,scottyab,2015-06-19T09:05:10Z,6
app/src/main/java/com/scottyab/rootchecker/Const.java,stealthcopter,2015-06-26T14:32:45Z,1
app/src/main/java/com/scottyab/rootchecker/MainActivity.java,stealthcopter,2015-06-26T14:32:45Z,4
app/src/main/java/com/scottyab/rootchecker/MainActivity.java,scottyab,2015-06-19T17:21:37Z,4
app/src/main/java/com/scottyab/rootchecker/MainActivity.java,stealthcopter,2015-06-19T10:09:22Z,4
app/src/main/java/com/scottyab/rootchecker/MainActivity.java,scottyab,2015-06-19T09:05:10Z,4
app/src/main/java/com/scottyab/rootchecker/RootCheckNative.java,scottyab,2015-06-19T17:21:37Z,3
app/src/main/java/com/scottyab/rootchecker/RootCheckNative.java,stealthcopter,2015-06-19T11:06:02Z,3
app/src/main/java/com/scottyab/rootchecker/RootCheckNative.java,stealthcopter,2015-06-19T10:09:22Z,3
app/src/androidTest/java/com/scottyab/rootchecker/ApplicationTest.java,scottyab,2015-06-19T09:05:10Z,1
app/src/main/java/com/scottyab/rootchecker/util/QLog.java,scottyab,2015-06-19T09:05:10Z,1
